# MTOV      MMAX
2.71027  3.433576036266402
2.71027  3.567429813420501
2.71027  3.4124189071854985
2.71543  3.4862017757506316
2.71542  3.4548520909434686
2.71557  3.4626609134507755
2.69474  3.512024330846103
2.69295  3.3614774869546826
2.6824  3.719454748036825
2.68255  3.3634729930094975
2.71436  3.4472467781191543
2.71932  3.56625951644546
2.73628  3.6431516218812874
2.71165  3.539386388092397
2.71506  3.3642825102523135
2.7149  3.515919977566149
2.71159  3.3651463196465223
2.70764  3.202986138469875
2.70764  3.4482155304098407
2.70724  3.5361743516749833
2.71053  3.5201144805070648
2.71087  3.23666838976712
2.71571  3.3373153588210034
2.69145  3.490872988357913
2.69145  3.288855013991152
2.6913  3.4367171206172658
2.68022  3.302603084596984
2.71865  3.2947883036189403
2.71929  3.335841801825198
2.71931  3.5203476560583677
2.73558  3.524806823360087
2.73557  3.3863271591020423
2.73557  3.510365928833039
2.73973  3.4560718906246084
2.73505  3.5145030442559024
2.73724  3.506256747116194
2.74363  3.5117763757904976
2.74309  3.4156931567846187
2.73591  3.4444397114208822
2.73592  3.416032229787294
2.70931  3.4727022322002696
2.72228  3.5728666208607476
2.7312  3.406114205119055
2.74056  3.293460910912835
2.74071  3.6216647099514994
2.74435  3.27872886030501
2.74435  3.4797402756753395
2.74159  3.431383880033964
2.73774  3.6725767738467288
2.73103  3.4059740351633816
2.69256  3.0742483809052232
2.67617  3.475512010114396
2.66595  3.3329760079707307
2.66568  3.3554523650744668
2.66568  3.2856726552309143
2.69462  3.463794314895774
2.69476  3.422936006252404
2.73319  3.4979131694654773
2.73342  3.3346825414327608
2.73436  3.469650049815369
2.73462  3.3919714090132294
2.73443  3.601620028307996
2.73698  3.5563327584158566
2.73716  3.443086798487254
2.65846  3.3593478238717505
2.65843  3.5032703939852086
2.65769  3.224683409466658
2.65795  3.2825253623656803
2.65863  3.433176754949457
2.65863  3.3754577029187773
2.65818  3.231715748071164
2.66054  3.1596451179545184
2.66518  3.369013148053686
2.66969  3.304097680637017
2.66746  3.3587411218197216
2.71469  3.424850345819072
2.74437  3.354100363930706
2.74438  3.4207746901932197
2.74524  3.5360371993540047
2.74524  3.2032297821722606
2.74231  3.5794556094493197
2.74181  3.4794510334319195
2.74179  3.428213837409728
2.74151  3.5385957791005054
2.73754  3.341385651858857
2.74738  3.3002887167407975
2.74685  3.5659345374026623
2.74719  3.664265612473058
2.67701  3.4753013311892462
2.67684  3.397215407732059
2.74012  3.4267473934947343
2.74016  3.4413552860006824
2.7392  3.4715697149602343
2.73919  3.425715963846248
2.73705  3.6502271226824536
2.74777  3.542844943610323
2.74642  3.4741013083901806
2.74632  3.508269962302292
2.74963  3.5036309699275265
2.74969  3.313948749050795
2.72954  3.6039078672362073
2.74409  3.511181514187979
2.74773  3.2652635760877478
2.74772  3.4489453185424437
2.7027  3.3906210883144516
2.7027  3.4222925095080154
2.75556  3.7061049155204926
2.75658  3.4375389203669484
2.74946  3.3599638637125726
2.73434  3.5446415184254616
2.73416  3.434784968097419
2.73427  3.3180524245182115
2.73393  3.377216561682663
2.67491  3.5063148658566194
2.67916  3.378008155817561
2.67905  3.329632039931205
2.67715  3.368516208083837
2.72524  3.221505234837987
2.7247  3.4577549876560396
2.72338  3.4810861364381402
2.72169  3.3908802895975083
2.71946  3.3655367746417757
2.72561  3.440865164154764
2.71309  3.6483573587092475
2.6885  3.605796616241124
2.71767  3.577115148619928
2.75469  3.681052130678967
2.74996  3.5126113247772386
2.74753  3.457206011140835
2.75121  3.469428571770765
2.74381  3.5368902537217304
2.72118  3.5579446165463327
2.72104  3.316056193933721
2.72089  3.350250617848492
2.72092  3.4535771565363858
2.73507  3.425904199901334
2.73489  3.3769206670255185
2.7181  3.4889702291784164
2.71857  3.345457123276975
2.71839  3.387725279028825
2.71839  3.4673471100822884
2.70856  3.516364761370974
2.70457  3.4117756184930013
2.70167  3.4502046526391594
2.71136  3.3042706216964306
2.71139  3.5275670392746616
2.72976  3.4296365687804995
2.72976  3.486463437563432
2.72963  3.42330907024575
2.71816  3.0811088148904777
2.70211  3.6163669696961387
2.70321  3.3650842009810367
2.70288  3.4667466717331057
2.69702  3.355449176842536
2.69647  3.4734492942425685
2.69542  3.5248056497962335
2.70591  3.254405155937019
2.70956  3.4964269228357585
2.70384  3.4905126862441063
2.70249  3.3697428710936106
2.70249  3.572420449587917
2.69201  3.4051918574832665
2.69201  3.296848847645117
2.70574  3.4108682487231508
2.7086  3.4329040207062316
2.70859  3.3139184375284914
2.70592  3.2999808547441942
2.69137  3.3679908221127004
2.69639  3.507332579725554
2.69729  3.340902113575002
2.69681  3.444917825939053
2.68193  3.2687321112894505
2.68411  3.1612290214910184
2.68755  3.2315471639782603
2.68765  3.476276896322777
2.69039  3.421892444151271
2.69037  3.3055994495832435
2.68474  3.371957109029222
2.71037  3.364961923684767
2.71831  3.3953493632928753
2.71383  3.5260817628317187
2.71362  3.445460144480877
2.71405  3.307312373090403
2.71338  3.6487043445871086
2.721  3.4647822470562533
2.71679  3.3536082126264994
2.73161  3.4379076555466437
2.73161  3.537713097206767
2.7316  3.4894686890122926
2.73034  3.422947463277709
2.72702  3.35220796444663
2.72638  3.4998006843011757
2.72779  3.5619862258560597
2.72991  3.5398402736451478
2.7301  3.5293457239223773
2.72886  3.6219589403714427
2.72886  3.461168007288739
2.72949  3.366813364095048
2.7295  3.484786001632692
2.72915  3.681311293663295
2.7292  3.445954305361617
2.7292  3.547666681537569
2.72918  3.2354067701663727
2.73023  3.2309225744519257
2.72499  3.5452822874668968
2.72902  3.683783658806426
2.73109  3.547095839269394
2.73132  3.3586742545234465
2.73427  3.4358368954918737
2.74281  3.332595486255641
2.74357  3.3325626676778097
2.73606  3.5861178931945394
2.74384  3.3951889230452608
2.7437  3.4477211259646228
2.7447  3.5139885023516717
2.74252  3.5156333455720845
2.74056  3.4014394793763096
2.74045  3.511656640456851
2.73733  3.599895928012427
2.74035  3.5413906691626154
2.73162  3.366420541194544
2.74246  3.5508153269537925
2.75001  3.643411621213022
2.75041  3.6396648540983696
2.74092  3.5101906212590843
2.75014  3.5470725188886307
2.73479  3.23786692847678
2.73712  3.3374409569361063
2.7317  3.394536854927512
2.73274  3.2893315228230366
2.73285  3.4332031011618263
2.75245  3.5078739233889658
2.75245  3.3024448867902936
2.75245  3.5717803355922686
2.67979  3.4200033947755415
2.67961  3.2430403225189637
2.64468  3.494540809530426
2.63373  3.433770116931386
2.71533  3.433828737995138
2.71828  3.5410947937620385
2.73666  3.5542386310011658
2.7381  3.5434234810189182
2.7381  3.564651317774713
2.7254  3.3949505660728594
2.72526  3.26511433287069
2.7251  3.5335275862024953
2.72513  3.3558461451018355
2.72327  3.480082527620136
2.73233  3.4064986019398886
2.73252  3.4511324685590568
2.73235  3.4437037802732284
2.73235  3.457328533473412
2.73578  3.5514886693276315
2.73549  3.459420293762414
2.69944  3.3327298236899687
2.71256  3.4591598470866756
2.70235  3.4211445220956103
2.70206  3.426150266882581
2.70752  3.2960052536706335
2.70763  3.4136500739353632
2.70763  3.453917056626098
2.7023  3.3895547079384984
2.73337  3.2301665879253156
2.73343  3.580886823588484
2.74229  3.292449351905978
2.65428  3.347347762928161
2.6967  3.5270330131211063
2.70886  3.335777994513499
2.70895  3.5823146634256973
2.70984  3.5690645676279003
2.70984  3.6654442967300396
2.70976  3.4043699346698086
2.70998  3.376791234347164
2.77762  3.6040058322323625
2.77731  3.444938169863813
2.77763  3.4648581215873113
2.78298  3.6104285954838273
2.7689  3.7497845605165248
2.75739  3.35191472567244
2.75739  3.4914213501413864
2.75673  3.4117340094498982
2.75477  3.5190443987550313
2.76073  3.502761441914482
2.71625  3.457999156929261
2.75499  3.660699983074751
2.7563  3.493697452344706
2.74736  3.5356260560553796
2.77455  3.3786882278693002
2.77455  3.6832722553978128
2.77463  3.455153568807658
2.76797  3.6807090239109534
2.76758  3.3732899057011347
2.76593  3.3399470764127104
2.76887  3.541978852474777
2.77449  3.5500447233845054
2.76054  3.5479721544764824
2.75994  3.3899556216632156
2.70679  3.4828864690215817
2.7124  3.616904886676468
2.71234  3.4046591507933077
2.71233  3.560731827548312
2.67776  3.35610030672742
2.66334  3.2388099070017593
2.66391  3.64506966840393
2.68419  3.4797437919802423
2.70487  3.4433431576043505
2.78587  3.479634568890789
2.73182  3.604435654829569
2.72603  3.45998831079403
2.72602  3.4742103710178016
2.71706  3.2312963326777107
2.719  3.3435657973944495
2.7129  3.2402519512106878
2.7129  3.399435126091448
2.70159  3.4862587863623604
2.70228  3.4320369005208526
2.70228  3.5438554011199757
2.70585  3.445447627117177
2.70519  3.396158795095443
2.70647  3.4372911461228934
2.70664  3.3699243060259807
2.69854  3.460739172066115
2.69869  3.2980235809922482
2.70603  3.6440333677274293
2.7042  3.347260085860206
2.7042  3.49100441015384
2.69883  3.2617663966656365
2.7211  3.3570369411788237
2.72501  3.5308453219200553
2.72501  3.59858218480419
2.76515  3.712629025556121
2.76514  3.6026473839938515
2.75944  3.3684808304500495
2.7574  3.5936761276240534
2.73708  3.5999002743127186
2.74383  3.5159985138605285
2.76666  3.494823649315228
2.72506  3.4272102975888825
2.7283  3.4845104768535062
2.71297  3.468973290697711
2.77101  3.698467994372293
2.76832  3.549865275014853
2.72822  3.4213622012094445
2.71992  3.4769208896256085
2.71798  3.436211315494237
2.70751  3.515941469379984
2.71349  3.454630250731872
2.72008  3.4903125704156333
2.71989  3.2433542709745926
2.71934  3.530433376447375
2.7191  3.315056106912869
2.71628  3.2457134633229017
2.7055  3.593363032345068
2.70614  3.3153757102420096
2.70709  3.406365326779479
2.69667  3.385093098890758
2.70452  3.4260982144091585
2.72783  3.293640089396502
2.72625  3.503908489278804
2.69348  3.315699261340249
2.69758  3.4919138221807002
2.69183  3.4782603507513254
2.69185  3.338407980616105
2.68171  3.456058506693087
2.68173  3.560514106393469
2.66278  3.3281260416229217
2.66429  3.467341581849948
2.6664  3.3355941623727916
2.66359  3.506746154674199
2.68331  3.384275321466083
2.6842  3.3631797991561254
2.68313  3.4416001513670023
2.68127  3.286865093162883
2.70451  3.3238179666266774
2.7331  3.2603871788843053
2.6683  3.2956813421755378
2.66805  3.3056716355045217
2.69951  3.285808463812904
2.6996  3.5648125701133404
2.6996  3.3585694483920374
2.69961  3.5716758993499287
2.70136  3.2135607798243844
2.74869  3.6172165687110653
2.74913  3.2784885335890164
2.72809  3.358091738311043
2.70677  3.437961790787635
2.70677  3.5307406293176866
2.70744  3.3916676546167213
2.70713  3.456362374895226
2.70433  3.3951226922033104
2.71094  3.4659788257753354
2.71041  3.379884899126193
2.71109  3.52082422910588
2.72983  3.576722779887088
2.72983  3.3877833448868504
2.74691  3.3521948383162137
2.76113  3.61889540878733
2.75691  3.5895699662196896
2.7606  3.5120926977535945
2.72764  3.4786656972353867
2.71742  3.563911393251009
2.71742  3.4184014916745618
2.67199  3.357233844398839
2.6735  3.4302786753732835
2.70581  3.246714330037933
2.70789  3.3688803747607063
2.69954  3.3576246599676454
2.69846  3.4317375657372238
2.69868  3.39906671912395
2.69857  3.4250103464089436
2.69974  3.2933774637196103
2.69876  3.334007245748706
2.69861  3.457326476651424
2.70095  3.543394809156376
2.69966  3.4840903648254766
2.70323  3.2877561878064734
2.72024  3.345989013566187
2.75882  3.4246641765034536
2.75883  3.5821877395943975
2.76437  3.535979054752947
2.75601  3.4683236387528087
2.73168  3.478292245403981
2.72008  3.436176772142657
2.71054  3.335919263886784
2.71052  3.5667227194070446
2.63098  3.3468483256083337
2.68496  3.376728977649418
2.68396  3.6368953791388403
2.68463  3.447318511714484
2.74123  3.5096571446548612
2.73822  3.421350125767361
2.76369  3.480314649214855
2.76582  3.3043252049382907
2.75555  3.693317600161794
2.75597  3.503454148168961
2.74599  3.4897087984139827
2.74849  3.6297551298677346
2.75251  3.5147155296859083
2.75248  3.5642357626211116
2.75041  3.5333364727715018
2.75402  3.502638237553136
2.74408  3.4533325619029958
2.7381  3.402222809561979
2.7381  3.451405096713364
2.73886  3.5933852728522093
2.73689  3.4655593496691957
2.74436  3.380053580309042
2.74436  3.462207652004132
2.74711  3.284862230366115
2.74272  3.3968614736930345
2.751  3.5451715962924975
2.743  3.53230621553217
2.74537  3.36466608679989
2.74476  3.3305795306424533
2.74598  3.493499804825896
2.73662  3.426003632099094
2.7369  3.643467140423788
2.73671  3.3764095802772855
2.73611  3.5469365519593006
2.73532  3.2345798732701083
2.73532  3.577795347454582
2.73595  3.422212560300524
2.73615  3.3038175142446744
2.73615  3.2647453728314346
2.72307  3.428831523958855
2.71704  3.6128358400447924
2.71718  3.3977470871575006
2.72268  3.413135592818713
2.72108  3.502836848067905
2.72649  3.4337598460249
2.72657  3.631658294924329
2.72151  3.5134935776824485
2.73331  3.46261904800697
2.73367  3.4521851542287063
2.73393  3.6825696284811857
2.74631  3.4726134759994025
2.71039  3.380513678313955
2.6923  3.501066814136065
2.71148  3.564809378726918
2.71174  3.2664747888904566
2.69016  3.3815662576223198
2.69016  3.2548670354228166
2.69678  3.555657999162289
2.69267  3.3278404130028565
2.69288  3.4027108047010093
2.72114  3.2770844925099736
2.72114  3.5106848673739033
2.75662  3.531813130399065
2.70013  3.4512459016585315
2.76757  3.5986476223468085
2.76757  3.481311628746064
2.76757  3.7214116741783934
2.76356  3.5612113742067946
2.76457  3.434921217461066
2.76574  3.496272476534779
2.76567  3.5595887029264555
2.76689  3.487797466107615
2.73053  3.539112748418279
2.68861  3.3787779171562584
2.72872  3.449778634834968
2.72846  3.4247243722589547
2.72846  3.532372419243397
2.71366  3.572819797308343
2.73604  3.504683580284051
2.73606  3.7032467959506965
2.65229  3.302594687048041
2.65458  3.268441135526907
2.64947  3.3312992893833
2.65829  3.147966214872397
2.6852  3.425784518563748
2.68063  3.4126500023552544
2.66979  3.4924630736094975
2.66937  3.4207499932075702
2.67425  3.3974589109907147
2.67189  3.339312959987982
2.70527  3.3477200972151455
2.70485  3.347955730697503
2.70386  3.3018808491065825
2.70388  3.3696203367485342
2.70444  3.4075564520245902
2.6824  3.3900883129459354
2.6784  3.3872496815706867
2.69001  3.293575272275614
2.69  3.2992751997404244
2.69412  3.181679156871759
2.69413  3.4441800018139106
2.70539  3.4274191204959186
2.70004  3.434383041841313
2.69822  3.4491871610570937
2.68321  3.345499525169774
2.69033  3.3326408644346825
2.69033  3.32742662927648
2.69456  3.547349684375334
2.67645  3.4703324180869077
2.7338  3.6830662011088573
2.7338  3.366448282323062
2.72161  3.586429560234701
2.71811  3.4091362649259045
2.71714  3.5936058518199547
2.71734  3.3537126670941015
2.71707  3.5641065223507407
2.7167  3.3094278026893083
2.71758  3.4558457243652536
2.71791  3.458322066718092
2.71754  3.313605570079944
2.71825  3.262602447011043
2.69665  3.3465340513715396
2.71315  3.4846851542536434
2.71366  3.3014606376068887
2.69575  3.4170918685811404
2.6954  3.386079243569327
2.68955  3.1317064686875518
2.69953  3.3990300882985482
2.69907  3.4075386805743944
2.70807  3.3422012087707853
2.70301  3.545656505602327
2.63564  3.185259311465075
2.66257  3.260705549761545
2.66243  3.2980847431540274
2.69566  3.4661465775668514
2.69613  3.4426868349698716
2.69614  3.237261659469961
2.69531  3.4118612502643364
2.70402  3.4116355941516026
2.64411  3.399734129372441
2.62935  3.249425215053368
2.68236  3.3471437208356933
2.68236  3.38428346216224
2.68075  3.2998904012710044
2.68065  3.300388047702164
2.64236  3.3011849765786807
2.64287  3.2412871584979746
2.71886  3.4658320418259696
2.71926  3.352165539689985
2.71652  3.402453686297393
2.71652  3.460394406489149
2.69342  3.361881594322987
2.69339  3.3996941988373797
2.69709  3.4825479349896966
2.68651  3.6450567449452214
2.68651  3.312108485233373
2.69269  3.2277863492504797
2.69214  3.3667519595808355
2.66668  3.52717107860832
2.69648  3.2029789449860533
2.69159  3.497289635106954
2.70391  3.2248226621722638
2.70075  3.532378339490061
2.70075  3.423644176998002
2.70076  3.357819362037527
2.70247  3.4979030080438536
2.7029  3.4751351878626964
2.70386  3.389091832396042
2.72147  3.4475276067119007
2.67996  3.2732299040823793
2.68342  3.57320438992901
2.68159  3.5504408593918737
2.7252  3.388565120915867
2.72538  3.430436736890332
2.72616  3.6604488533890356
2.72616  3.449093619048696
2.73163  3.472267954142716
2.69547  3.3155227719159095
2.69542  3.332055071842394
2.69207  3.3572632117874903
2.69207  3.5061388344841777
2.69196  3.293813095549422
2.69469  3.548404061395967
2.73441  3.7606639428063002
2.734  3.345693887267551
2.734  3.3397702825191597
2.73524  3.454630684534025
2.7387  3.5565923049878854
2.74388  3.4861577365960734
2.7584  3.691844723490786
2.72655  3.5579986529114818
2.70925  3.196972849074572
2.70925  3.3455631078934265
2.70601  3.3131168988247968
2.70621  3.296807659035136
2.69654  3.1991340797930947
2.72756  3.4039140267685033
2.72766  3.3963826021816512
2.70384  3.542928302782352
2.70751  3.375265731248262
2.70964  3.384510642138256
2.7085  3.435462414681347
2.69572  3.3995905525259795
2.66961  3.3016530086412326
2.66961  3.5291342013879543
2.6867  3.4180109760409456
2.68662  3.5278076620512167
2.68716  3.43227683955734
2.68709  3.582166055012828
2.68691  3.2675061218798653
2.68677  3.4029855678911587
2.68227  3.338972625672464
2.71391  3.4952588093929258
2.71346  3.3362905965942007
2.69698  3.3257819683414596
2.69321  3.3849868307951043
2.69364  3.610549130844695
2.69364  3.5182733690243926
2.69249  3.4331040047353696
2.74326  3.3642540111048214
2.74802  3.554895155383835
2.71168  3.474472216677828
2.68393  3.3392370844426713
2.69291  3.2837324672717925
2.68308  3.369893150449359
2.68389  3.5340561173144405
2.67955  3.3898694919197583
2.68845  3.2679907616828374
2.68844  3.4395540147277326
2.68819  3.494511320198773
2.67628  3.29297263047034
2.6951  3.3743681742225795
2.70053  3.4977194770387934
2.70119  3.315263953457252
2.69922  3.4802816615354075
2.68777  3.3923477130184696
2.68832  3.3141504142611766
2.70638  3.414928678018954
2.70638  3.2824021011045996
2.70493  3.2691649537559737
2.7175  3.341747059425716
2.71752  3.4544962475310412
2.71774  3.3424378637487413
2.69881  3.4623852970842273
2.69856  3.32517867460452
2.68797  3.3664679985158434
2.70052  3.312917376124895
2.70233  3.4343730912758237
2.69363  3.3252116286104405
2.7427  3.32223149584057
2.74188  3.588765302466063
2.74196  3.40963936722512
2.75443  3.4491195360343023
2.755  3.460442311547239
2.75054  3.553025405597345
2.68118  3.3325115501612763
2.68941  3.356027730194904
2.68941  3.314352168751562
2.69228  3.5534686809784897
2.69009  3.5309521758280473
2.66934  3.369291346517658
2.67248  3.2943429636414705
2.67152  3.5253944644584996
2.67102  3.3003333058932265
2.67139  3.315823917612779
2.74176  3.4964980934086336
2.72447  3.4471284361122034
2.74353  3.5969902526089075
2.7446  3.428057537006307
2.74417  3.685421721395247
2.74027  3.5072729981001696
2.74006  3.5626342564302256
2.74006  3.5642351267773624
2.75497  3.3852124365761997
2.74306  3.376456860631427
2.74315  3.459778563689779
2.73125  3.4184441014040092
2.72367  3.3217898417538794
2.7253  3.611379611117573
2.72536  3.3779511305513004
2.70421  3.152910317105344
2.76372  3.6190080812552594
2.76364  3.505086379747187
2.75675  3.4443072651986104
2.75611  3.311759179359734
2.73699  3.56155364369833
2.73699  3.332256272332438
2.74054  3.402932177168757
2.7394  3.3879910104970903
2.73943  3.4568043715954797
2.72927  3.5647335441591577
2.72801  3.39205002294616
2.72951  3.4280625739610824
2.75092  3.574312317719294
2.74638  3.5249734729880267
2.74012  3.3898087002944255
2.71769  3.5265119752957608
2.71769  3.6303292081906364
2.71455  3.3454220485203705
2.7143  3.4634010246055063
2.70718  3.4485516445641533
2.72932  3.3647981315900752
2.73754  3.6112288395408583
2.72637  3.4234924016206394
2.72505  3.613920972190594
2.68273  3.2856841895353783
2.7287  3.5831077277311434
2.68064  3.377635164033198
2.68047  3.38748292233521
2.68013  3.5803677130482137
2.66829  3.415712588272298
2.71694  3.344550389208323
2.72563  3.4091029555259706
2.73899  3.537519829630062
2.73935  3.4225999367151068
2.73841  3.5796045575821642
2.73674  3.491544298278154
2.75031  3.4282191746934267
2.75005  3.4880656867123503
2.74953  3.2675401708540233
2.74953  3.381479610516707
2.7258  3.420399387870981
2.68804  3.3773640216723626
2.69723  3.3976233141579626
2.74634  3.4089924972799146
2.74191  3.505052711683158
2.74142  3.3175028086214606
2.64931  3.241305845608927
2.68941  3.5124277964841144
2.6894  3.3036527500277404
2.68859  3.3814901072297934
2.68861  3.4385470690041022
2.69616  3.375534486818357
2.69341  3.3269915878384766
2.65067  3.3479491206136776
2.70178  3.5230814744217653
2.67153  3.258426512712172
2.672  3.433076397751192
2.67226  3.2821716141847235
2.57707  3.4716613697539485
2.57714  3.230807573911489
2.57699  3.200286579455218
2.57686  3.296209261119921
2.54559  3.310266651495647
2.55375  3.1159007734744972
2.64325  3.354971239879449
2.74804  3.4692790133647593
2.74807  3.6307938343887436
2.74807  3.4550872705400333
2.74807  3.5111926376497715
2.74259  3.583129088169541
2.74298  3.5287338893579503
2.73787  3.450380797009619
2.70065  3.4698458251388793
2.69081  3.396981391183891
2.68132  3.2595117173125985
2.68968  3.3958584025191274
2.69332  3.6548020178639065
2.69407  3.3896066516452423
2.74392  3.4130179595293684
2.74392  3.4938547807696185
2.74392  3.420518894479248
2.7489  3.476618733689525
2.74339  3.5403588315360706
2.74349  3.443881404979442
2.74351  3.681990637883613
2.7428  3.4948934705110037
2.73673  3.40904212996665
2.68244  3.155084860303591
2.68244  3.5899061016263145
2.68446  3.4149447445284324
2.68862  3.2562706918051108
2.74056  3.6046129700608525
2.73705  3.546773573009043
2.73673  3.435480632840861
2.73674  3.3806203669564057
2.73866  3.4569048274114405
2.73015  3.4467990385637046
2.72873  3.399390626912445
2.70556  3.389148908189988
2.7214  3.476645962465961
2.75794  3.32846853621512
2.75909  3.5415909407737436
2.73712  3.395989429148211
2.74137  3.3661771134294667
2.73993  3.4032607116977776
2.7546  3.622347889226584
2.74846  3.2576875927586677
2.7483  3.652056460561147
2.75822  3.520986286619898
2.75862  3.460079983349584
2.75038  3.68554674617256
2.75896  3.3504631004877967
2.67442  3.4501827951943436
2.66005  3.3204824247746503
2.66354  3.358736573869569
2.73744  3.4861597679787772
2.73785  3.5078646041248924
2.73203  3.0823847223052807
2.73397  3.4788589002119465
2.73316  3.439408115710272
2.73026  3.626918866570601
2.72741  3.5271726911572454
2.74129  3.4443875495830287
2.74279  3.254027317338441
2.76561  3.6995096269789047
2.76209  3.7191185641386952
2.77086  3.369723847210631
2.77097  3.5826496254736098
2.7553  3.5684241134127044
2.73917  3.415914574396675
2.73982  3.649403006297051
2.74069  3.5919016510182846
2.7388  3.5214649264982754
2.7388  3.3741840526237423
2.73632  3.500461707103764
2.72885  3.291834306061703
2.72878  3.5322067577651968
2.70885  3.435875060637583
2.66391  3.4344215138538665
2.66368  3.283655686624708
2.65846  3.4230657489059366
2.66187  3.3054588900245108
2.6618  3.3387028804670664
2.65538  3.4329330844737695
2.72621  3.424225209556025
2.72622  3.4646775998660813
2.72976  3.494767373651819
2.73411  3.4305465502744155
2.73391  3.3058831643227102
2.72477  3.480915297409157
2.73054  3.3624911536900344
2.72933  3.425795536985185
2.71403  3.5746405862404376
2.69444  3.204271538125457
2.69444  3.263539757404356
2.73065  3.4987566854838477
2.72475  3.381552038041302
2.73021  3.6639358655781953
2.71992  3.4714223637942014
2.71639  3.2282094499000973
2.71264  3.372735433637377
2.70855  3.4047041224706054
2.70565  3.3714770654602586
2.70587  3.533197940025192
2.71107  3.6207555835002294
2.70138  3.572139021041727
2.70568  3.4919966280071875
2.70541  3.426757045991215
2.69903  3.3765699466036336
2.71368  3.3603215551982513
2.72111  3.4075848200316026
2.71825  3.5034099987266765
2.71774  3.413496463304473
2.71695  3.453177459162971
2.71961  3.4509000364856277
2.71961  3.4148512071483625
2.71358  3.340427881296564
2.71462  3.3286269627736815
2.71498  3.232686113408766
2.71498  3.4888593544127584
2.72434  3.248141164601013
2.72582  3.316815644322628
2.70316  3.3115555888186363
2.70283  3.4563402335138327
2.70276  3.413062561660589
2.70182  3.05114161761131
2.70196  3.5794150686233634
2.70263  3.3035812969080416
2.69961  3.4472381042601703
2.68909  3.4234695549610663
2.71315  3.3586877922390093
2.72781  3.314874731270206
2.73112  3.486711413564913
2.73392  3.582208509719487
2.73497  3.554396701586227
2.7344  3.4786566616572347
2.73233  3.5692757468950296
2.74069  3.253384623392751
2.74729  3.439799056505502
2.74591  3.285055394863728
2.75645  3.467369815406638
2.75645  3.343720264333941
2.77494  3.439539442264813
2.77494  3.543055334256441
2.77414  3.595832340205311
2.77433  3.6011133958878094
2.77433  3.540533017657091
2.73519  3.4304299613935565
2.71148  3.404127266793352
2.72201  3.546161472488824
2.76813  3.349277932854477
2.7372  3.2561298383073334
2.73719  3.5486320540419265
2.73718  3.2996813830152885
2.7366  3.5408819535114224
2.73749  3.41759744339479
2.73613  3.2695842719342627
2.73198  3.411918786630409
2.73383  3.6131121785930422
2.73186  3.487256367192231
2.72718  3.5191665726625354
2.67191  3.294110913697398
2.67174  3.3460012559742554
2.65501  3.3447516670265967
2.68167  3.364937602572092
2.6796  3.4741363853861893
2.68316  3.38382057654602
2.68278  3.4721714441169667
2.68238  3.358254629158666
2.67093  3.45656577408711
2.67211  3.2951531733505215
2.67211  3.1775100226652047
2.67211  3.290156371326534
2.67783  3.279479656824773
2.65891  3.1893117909483344
2.68484  3.3894418177731933
2.68473  3.233275500236678
2.71251  3.347835324511634
2.73706  3.573424951000336
2.73645  3.350512114658145
2.73652  3.273444683379443
2.71908  3.308075360281618
2.72499  3.399049362468591
2.72527  3.2487565387351287
2.73135  3.5126641698931413
2.73059  3.537487134891989
2.74468  3.330048260267354
2.7419  3.492891488572322
2.75299  3.384764639361273
2.77274  3.4942914481779614
2.72305  3.427483995323805
2.72263  3.539010684238369
2.72215  3.7391894505851844
2.69465  3.6215506397170687
2.67762  3.3925363887282685
2.67434  3.3525508419236703
2.67487  3.3037567677389705
2.67494  3.4697447901337717
2.69076  3.270746790678134
2.70411  3.3563623781361493
2.70258  3.4577024913454717
2.70272  3.369594438777908
2.70318  3.361373384489685
2.7069  3.3638687283762083
2.7054  3.3782381173496137
2.71152  3.4076437402825692
2.71474  3.6050281595232083
2.71474  3.394536488430899
2.70275  3.4221635127422037
2.70286  3.481769727869413
2.70477  3.352825957056581
2.71849  3.4137831714470357
2.71894  3.2523387021795234
2.72313  3.534255693866442
2.70876  3.500584572842425
2.69675  3.2504879082690192
2.69675  3.354528052475068
2.69675  3.4413933481722747
2.69767  3.3379220940218084
2.6974  3.4180026079572645
2.69615  3.453046097793663
2.72512  3.517727375690524
2.72532  3.717892250870348
2.76182  3.4329991894680867
2.76182  3.3770714791550382
2.76214  3.5605388229346207
2.74759  3.2890020897696868
2.74724  3.3504196531009316
2.72574  3.4058300104347
2.7272  3.356371419596818
2.7201  3.616842085210124
2.69495  3.298400459449395
2.69505  3.5371917712637897
2.70514  3.3592295319065486
2.72327  3.4862532285697685
2.72416  3.240034576868637
2.68742  3.379951412239298
2.67611  3.3210112267869376
2.67732  3.5342617361571165
2.67731  3.4759294771302836
2.67179  3.4059445654917737
2.6714  3.390765405293563
2.67057  3.560292455119626
2.66993  3.2749054673494618
2.6863  3.4266844778578736
2.70642  3.2722727837635026
2.71309  3.3225416749403642
2.70804  3.5349049087368103
2.70823  3.3016737673882828
2.70576  3.5264130815603028
2.70851  3.4946848918538107
2.72062  3.5660631230581497
2.72635  3.5237738060730077
2.73176  3.3910785228606053
2.73129  3.577599555719071
2.73329  3.3925343025543504
2.741  3.497495889213409
2.741  3.367498010339817
2.71983  3.46967844141856
2.71983  3.3566918066292963
2.71487  3.3926331369354883
2.71497  3.375195975526486
2.72711  3.3684249919582894
2.72586  3.5734020374193896
2.72637  3.3858650599127
